FIPS ,Unnamed: 0,Sort ,State,County ,CountySeat(s) ,Population(2010),LandAreakm2 ,LandAreami2 ,WaterAreakm2 ,WaterAreami2 ,TotalAreakm2 ,TotalAreami2 ,Latitude ,Longitude,Hover,no_mask,max_risk,no_mask_100
04019,106,107,AZ,Pima,Tucson,980263,23794.312,9187.036,5.338,2.061,23799.648999999998,9189.097,32.128237,-111.783018,Pima<br>Estimated Maximum of 85 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.023,85,2
04021,107,108,AZ,Pinal,Florence,375770,13896.87,5365.611999999999,22.332,8.622,13919.201000000001,5374.234,32.91891,-111.36725700000001,Pinal<br>Estimated Maximum of 64 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.033,64,3
04023,108,109,AZ,Santa Cruz,Nogales,47420,3203.599,1236.9160000000002,3.088,1.192,3206.687,1238.108,31.525903999999997,-110.84518999999999,Santa Cruz<br>Estimated Maximum of 7 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.027999999999999997,7,3
04025,109,110,AZ,Yavapai,Prescott,211033,21039.765,8123.499,11.502,4.441,21051.267000000003,8127.94,34.630044,-112.573745,Yavapai<br>Estimated Maximum of 8 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.031,8,3
04027,110,111,AZ,Yuma,Yuma,195751,14281.173999999999,5513.991999999999,13.254,5.117,14294.428,5519.109,32.773942,-113.910905,Yuma<br>Estimated Maximum of 28 People can get Infected 29th August<br><br>Every 100 People 1 person does not use Mask,0.008,28,1
05001,111,112,AR,Arkansas,"De Witt, Stuttgart",19019,2560.903,988.77,116.496,44.979,2677.3979999999997,1033.749,34.289574,-91.376547,Arkansas<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.019,2,2
05003,112,113,AR,Ashley,Hamburg,21853,2396.6420000000003,925.3489999999999,39.311,15.178,2435.953,940.5269999999999,33.190835,-91.772267,Ashley<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.023,1,2
05005,113,114,AR,Baxter,Mountain Home,41513,1435.588,554.283,83.997,32.432,1519.585,586.715,36.28071,-92.330438,Baxter<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 15 person does not use Mask,0.15,4,15
05007,114,115,AR,Benton,Bentonville,221339,2194.645,847.357,94.662,36.549,2289.3070000000002,883.9060000000001,36.337825,-94.256187,Benton<br>Estimated Maximum of 64 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.081,64,8
05009,115,116,AR,Boone,Harrison,36903,1528.692,590.231,30.044,11.600,1558.737,601.831,36.304308,-93.079204,Boone<br>Estimated Maximum of 10 People can get Infected 29th August<br><br>Every 100 People 13 person does not use Mask,0.129,10,13
05011,116,117,AR,Bradley,Warren,11508,1681.5,649.231,9.547,3.686,1691.047,652.9169999999999,33.463819,-92.168164,Bradley<br>Estimated Maximum of 11 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.094,11,9
05013,117,118,AR,Calhoun,Hampton,5368,1628.017,628.581,9.926,3.833,1637.943,632.414,33.56046,-92.513879,Calhoun<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 14 person does not use Mask,0.145,0,14
05015,118,119,AR,Carroll,"Berryville, Eureka Springs",27446,1631.9170000000001,630.087,22.566,8.713,1654.484,638.8,36.337773999999996,-93.541663,Carroll<br>Estimated Maximum of 8 People can get Infected 29th August<br><br>Every 100 People 11 person does not use Mask,0.111,8,11
05017,119,120,AR,Chicot,Lake Village,11800,1668.74,644.304,120.392,46.483,1789.132,690.7869999999999,33.267139,-91.297158,Chicot<br>Estimated Maximum of 8 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.10400000000000001,8,10
05019,120,121,AR,Clark,Arkadelphia,22995,2243.1220000000003,866.074,43.396,16.755,2286.518,882.829,34.053312,-93.17620500000001,Clark<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.08,2,8
05021,121,122,AR,Clay,"Piggott, Corning",16083,1656.2060000000001,639.465,5.106,1.971,1661.3120000000001,641.436,36.367302,-90.418704,Clay<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.08199999999999999,2,8
05023,122,123,AR,Cleburne,Heber Springs,25970,1434.056,553.692,99.015,38.230,1533.0710000000001,591.922,35.566288,-92.059974,Cleburne<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.036000000000000004,2,4
05025,123,124,AR,Cleveland,Rison,8689,1548.2520000000002,597.783,2.500,0.965,1550.7520000000002,598.748,33.893201,-92.188714,Cleveland<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 11 person does not use Mask,0.107,1,11
05027,124,125,AR,Columbia,Magnolia,24552,1984.067,766.053,1.814,0.700,1985.88,766.753,33.215070000000004,-93.226901,Columbia<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 24 person does not use Mask,0.24100000000000002,2,24
05029,125,126,AR,Conway,Morrilton,21273,1430.32,552.25,37.343,14.418,1467.662,566.668,35.265702000000005,-92.68924799999999,Conway<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.071,5,7
05031,126,127,AR,Craighead,"Lake City, Jonesboro",96443,1831.656,707.206,14.162,5.468,1845.818,712.674,35.828268,-90.630411,Craighead<br>Estimated Maximum of 31 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.078,31,8
05033,127,128,AR,Crawford,Van Buren,61948,1536.1070000000002,593.094,28.874,11.148,1564.981,604.242,35.583040999999994,-94.23622399999999,Crawford<br>Estimated Maximum of 16 People can get Infected 29th August<br><br>Every 100 People 16 person does not use Mask,0.155,16,16
05035,128,129,AR,Crittenden,Marion,50902,1579.2720000000002,609.76,68.939,26.617,1648.211,636.377,35.211878000000006,-90.315331,Crittenden<br>Estimated Maximum of 6 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.059000000000000004,6,6
05037,129,130,AR,Cross,Wynne,17870,1596.418,616.381,15.349,5.926,1611.767,622.307,35.291259000000004,-90.773894,Cross<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.09699999999999999,4,10
05039,130,131,AR,Dallas,Fordyce,8116,1728.523,667.3860000000001,1.864,0.720,1730.3870000000002,668.1060000000001,33.967822999999996,-92.653999,Dallas<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 20 person does not use Mask,0.19699999999999998,4,20
05041,131,132,AR,Desha,Arkansas City,13008,1989.504,768.1519999999999,133.058,51.374,2122.563,819.5260000000001,33.828748,-91.244427,Desha<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.078,2,8
05043,132,133,AR,Drew,Monticello,18509,2145.431,828.3560000000001,18.921,7.305,2164.3520000000003,835.6610000000001,33.587241999999996,-91.722778,Drew<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.063,0,6
05045,133,134,AR,Faulkner,Conway,113237,1678.013,647.884,41.927,16.188,1719.94,664.072,35.146356,-92.32465400000001,Faulkner<br>Estimated Maximum of 36 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.066,36,7
05047,134,135,AR,Franklin,"Charleston, Ozark",18125,1576.932,608.857,27.934,10.785,1604.866,619.6419999999999,35.508573,-93.887672,Franklin<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 15 person does not use Mask,0.149,2,15
05049,135,136,AR,Fulton,Salem,12245,1601.114,618.194,5.527,2.134,1606.642,620.328,36.383443,-91.819239,Fulton<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.105,1,10
05051,136,137,AR,Garland,Hot Springs,96024,1755.445,677.7810000000001,147.214,56.840,1902.6589999999999,734.6210000000001,34.578860999999996,-93.146915,Garland<br>Estimated Maximum of 28 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.025,28,2
05053,137,138,AR,Grant,Sheridan,17853,1636.3770000000002,631.809,2.904,1.121,1639.281,632.93,34.288063,-92.42398399999999,Grant<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.08199999999999999,4,8
05055,138,139,AR,Greene,Paragould,42090,1496.233,577.6990000000001,4.827,1.864,1501.06,579.563,36.119921999999995,-90.565241,Greene<br>Estimated Maximum of 14 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.062,14,6
05057,139,140,AR,Hempstead,Hope,22609,1884.2679999999998,727.52,35.372,13.657,1919.64,741.177,33.728611,-93.665809,Hempstead<br>Estimated Maximum of 6 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.098,6,10
05059,140,141,AR,Hot Spring,Malvern,32923,1593.3670000000002,615.202,18.053,6.970,1611.42,622.172,34.315177,-92.944147,Hot Spring<br>Estimated Maximum of 17 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.059000000000000004,17,6
05061,141,142,AR,Howard,Nashville,13789,1524.3470000000002,588.554,17.509,6.760,1541.856,595.314,34.083179,-93.990988,Howard<br>Estimated Maximum of 16 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.081,16,8
05063,142,143,AR,Independence,Batesville,36647,1978.629,763.953,19.594,7.565,1998.223,771.518,35.737499,-91.559942,Independence<br>Estimated Maximum of 24 People can get Infected 29th August<br><br>Every 100 People 14 person does not use Mask,0.13699999999999998,24,14
05065,143,144,AR,Izard,Melbourne,13696,1503.6860000000001,580.577,8.913,3.441,1512.599,584.018,36.094879,-91.913625,Izard<br>Estimated Maximum of 6 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.086,6,9
05067,144,145,AR,Jackson,Newport,17997,1641.8929999999998,633.938,19.588,7.563,1661.481,641.501,35.596605,-91.223178,Jackson<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 12 person does not use Mask,0.11599999999999999,1,12
05069,145,146,AR,Jefferson,Pine Bluff,77435,2255.221,870.7460000000001,111.448,43.030,2366.6679999999997,913.7760000000001,34.277696,-91.930701,Jefferson<br>Estimated Maximum of 68 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.042,68,4
05071,146,147,AR,Johnson,Clarksville,25540,1708.8829999999998,659.804,59.416,22.940,1768.299,682.7439999999999,35.573359,-93.46632199999999,Johnson<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 14 person does not use Mask,0.14400000000000002,5,14
05073,147,148,AR,Lafayette,Lewisville,7645,1368.2079999999999,528.268,43.539,16.811,1411.7479999999998,545.0790000000001,33.24066,-93.611643,Lafayette<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 12 person does not use Mask,0.12,0,12
05075,148,149,AR,Lawrence,Walnut Ridge,17415,1521.9129999999998,587.614,12.245,4.728,1534.158,592.342,36.041098,-91.101153,Lawrence<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.085,0,8
05077,149,150,AR,Lee,Marianna,10424,1560.781,602.621,43.722,16.881,1604.503,619.502,34.77975,-90.779288,Lee<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.10300000000000001,1,10
05079,150,151,AR,Lincoln,Star City,14134,1454.3210000000001,561.5169999999999,27.631,10.668,1481.9520000000002,572.185,33.957665000000006,-91.727624,Lincoln<br>Estimated Maximum of 148 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.035,148,4
05081,151,152,AR,Little River,Ashdown,13171,1378.53,532.253,84.208,32.513,1462.737,564.766,33.699496999999994,-94.229774,Little River<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.07400000000000001,2,7
05083,152,153,AR,Logan,"Booneville, Paris",22353,1834.0339999999999,708.125,60.696,23.435,1894.731,731.56,35.21855,-93.720563,Logan<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 15 person does not use Mask,0.14800000000000002,1,15
05085,153,154,AR,Lonoke,Lonoke,68356,1996.1770000000001,770.7280000000001,83.170,32.112,2079.347,802.84,34.755114,-91.894132,Lonoke<br>Estimated Maximum of 12 People can get Infected 29th August<br><br>Every 100 People 5 person does not use Mask,0.048,12,5
05087,154,155,AR,Madison,Huntsville,15717,2160.7110000000002,834.255,7.316,2.825,2168.028,837.08,36.012545,-93.724053,Madison<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.075,4,8
05089,155,156,AR,Marion,Yellville,16653,1546.245,597.009,112.175,43.311,1658.42,640.32,36.266656,-92.678588,Marion<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 17 person does not use Mask,0.171,1,17
05091,156,157,AR,Miller,Texarkana,43462,1620.24,625.578,31.264,12.071,1651.504,637.649,33.305505,-93.90150899999999,Miller<br>Estimated Maximum of 7 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.064,7,6
05093,157,158,AR,Mississippi,"Blytheville, Osceola",46480,2332.476,900.574,49.826,19.238,2382.302,919.812,35.766943,-90.05220899999999,Mississippi<br>Estimated Maximum of 25 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.033,25,3
05095,158,159,AR,Monroe,Clarendon,8149,1572.4389999999999,607.122,36.715,14.176,1609.154,621.298,34.679513,-91.203314,Monroe<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.068,1,7
05097,159,160,AR,Montgomery,Mount Ida,9487,2019.88,779.88,52.860,20.409,2072.74,800.289,34.545652000000004,-93.664147,Montgomery<br>Estimated Maximum of 7 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.081,7,8
05099,160,161,AR,Nevada,Prescott,8997,1600.19,617.837,7.258,2.802,1607.4470000000001,620.639,33.666699,-93.305072,Nevada<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 14 person does not use Mask,0.14300000000000002,1,14
05101,161,162,AR,Newton,Jasper,8330,2126.11,820.8960000000001,5.932,2.290,2132.042,823.186,35.910063,-93.21508399999999,Newton<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 11 person does not use Mask,0.107,5,11
05103,162,163,AR,Ouachita,Camden,26120,1897.9,732.783,18.050,6.969,1915.95,739.752,33.591158,-92.87841800000001,Ouachita<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 15 person does not use Mask,0.151,1,15
05105,163,164,AR,Perry,Perryville,10445,1428.126,551.4019999999999,23.649,9.131,1451.775,560.533,34.946363,-92.926877,Perry<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.098,0,10
05107,164,165,AR,Phillips,Helena-West Helena,21757,1801.7579999999998,695.663,82.056,31.682,1883.8139999999999,727.345,34.425841999999996,-90.848386,Phillips<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 5 person does not use Mask,0.052000000000000005,4,5
05109,165,166,AR,Pike,Murfreesboro,11291,1555.592,600.618,34.996,13.512,1590.588,614.13,34.158190999999995,-93.658659,Pike<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.064,4,6
05111,166,167,AR,Poinsett,Harrisburg,24583,1964.2179999999998,758.3889999999999,13.523,5.221,1977.74,763.61,35.568981,-90.680595,Poinsett<br>Estimated Maximum of 14 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.077,14,8
05113,167,168,AR,Polk,Mena,20662,2221.3779999999997,857.679,12.387,4.783,2233.765,862.462,34.490915,-94.230884,Polk<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 18 person does not use Mask,0.18,2,18
05115,168,169,AR,Pope,Russellville,61754,2104.491,812.548,47.207,18.227,2151.697,830.775,35.455296999999995,-93.03153499999999,Pope<br>Estimated Maximum of 49 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.08199999999999999,49,8
05117,169,170,AR,Prairie,"Des Arc, De Valls Bluff",8715,1678.204,647.9580000000001,71.629,27.656,1749.8329999999999,675.6139999999999,34.828225,-91.5572,Prairie<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.062,0,6
05119,170,171,AR,Pulaski,Little Rock,382748,1967.777,759.763,124.062,47.900,2091.839,807.663,34.773988,-92.316515,Pulaski<br>Estimated Maximum of 88 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.027999999999999997,88,3
05121,171,172,AR,Randolph,Pocahontas,17969,1689.1660000000002,652.191,9.968,3.849,1699.134,656.04,36.341299,-91.028441,Randolph<br>Estimated Maximum of 8 People can get Infected 29th August<br><br>Every 100 People 5 person does not use Mask,0.051,8,5
